Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Gene_Score	Pvalue	B-H_Pvalue	Transcripts
MTAP	chr9:21802568-21866031	6032	-0.560182203339867	0.258718773413722	3379.01905054608	0.373098582021819	0.999969889076182	MTAP:NM_002451
MTHFR	chr1:11854345-11856496	480	-0.161837469881103	0.142620593665127	77.6819855429292	0.77845328836627	0.999969889076182	MTHFR:NM_005957
MUTYH	chr1:45794882-45806027	4688	-0.303816611340708	0.157083123805131	1424.29227396524	0.610773316327936	0.999969889076183	MUTYH:NM_001048173,MUTYH:NM_012222,MUTYH:NM_001048174,MUTYH:NM_001128425,TOE1:NM_025077,MUTYH:NM_001048172,MUTYH:NM_001048171
MYC	chr8:128748733-128753241	1720	2.17456035143122	0.127794191360492	3740.2438044617	0.00712192852972845	0.708281512406452	MYC:NM_002467
MYCN	chr2:16082160-16086255	1520	-0.18716401792989	0.167681698421784	284.489307253433	0.712125755305063	0.999969889076183	MYCN:NM_005378
NBN	chr8:90945502-90996965	6784	-0.574523690027541	0.248903520322873	3897.56871314684	0.381568207379285	0.999969889076182	NBN:NM_002485
NF1	chr17:29422236-29701260	17240	0.32003155025746	0.175685456814134	5517.34392643861	0.58467068458078	0.999969889076175	OMG:NM_002544,NF1:NM_001128147,NF1:NM_000267,NF1:NM_001042492,EVI2B:NM_006495,EVI2A:NM_014210,EVI2A:NM_001003927
NF2	chr22:29999903-30090884	4720	-0.527401556122631	0.173207228150948	2489.33534489882	0.391720698345234	0.999969889076183	NF2:NM_000268,NF2:NM_181833,NF2:NM_181825,NF2:NM_181832,NF2:NM_181831,NF2:NM_181830,NF2:NM_181829,NF2:NM_181828,NF2:NM_016418
NKX2-1	chr14:36986452-36989414	1480	-0.433122585201123	0.282976026373919	641.021426097662	0.581972945865961	0.999969889076183	NKX2-1:NM_001079668,NKX2-1:NM_003317,NKX2-1-AS1:NR_103710
NOTCH1	chr9:139390485-139440326	11937	0.42900752816003	0.28378916317478	5121.06286364628	0.557939912771709	0.982426557688876	NOTCH1:NM_017617,MIR4673:NR_039820
NOTCH2	chr1:120457901-120612102	11440	-0.085499080340582	0.182522687136994	978.109479096258	0.779202449754695	0.999969889076177	NOTCH2:NM_024408,NOTCH2:NM_001200001
NPM1	chr5:170814860-170837668	3080	0.335128850014168	0.135250458777969	1032.19685804364	0.573741493162156	0.999969889076183	NPM1:NM_002520,NPM1:NM_199185,NPM1:NM_001037738
NPRL2	chr3:50384866-50388545	3269	-0.00137797409110028	0.168669332883096	4.50459730380683	0.807230497296305	0.999969889076183	CYB561D2:NM_007022,NPRL2:NM_006545
NPRL3	chr16:135737-188762	5025	0.45508473892738	0.207046608308827	2286.80081311009	0.477387128716375	0.999969889076183	MPG:NM_002434,MPG:NM_001015054,MPG:NM_001015052,NPRL3:NM_001077350,NPRL3:NM_001243248,NPRL3:NM_001243247,NPRL3:NM_001243249,NPRL3:NM_001039476
NQO1	chr16:69745023-69745263	240	-0.163871707717915	0.0498229668372977	39.3292098522995	0.782640550901707	0.999969889076182	NQO1:NM_000903,NQO1:NM_001025433,NQO1:NM_001025434,NQO1:NM_001286137
NRAS	chr1:115247053-115259535	5360	-0.080098484548053	0.155652258027029	429.327877177564	0.802429583921902	0.999969889076183	CSDE1:NM_007158,CSDE1:NM_001242892,CSDE1:NM_001242893,CSDE1:NM_001130523,NRAS:NM_002524,CSDE1:NM_001007553,CSDE1:NM_001242891
NTRK1	chr1:156785446-156851705	5872	0.157836171790117	0.184334523957395	926.814000751566	0.754475026748001	0.999969889076183	INSRR:NM_014215,NTRK1:NM_002529,SH2D2A:NM_001161443,SH2D2A:NM_001161442,SH2D2A:NM_001161441,SH2D2A:NM_001161444,SH2D2A:NM_003975,NTRK1:NM_001012331,NTRK1:NM_001007792
PAK1	chr11:77032993-77185172	5784	0.339460196108826	0.193216752502959	1963.43777429345	0.563787808532863	0.999969889076183	PAK1:NM_001128620,PAK1:NM_002576
PALB2	chr16:23614417-23652734	5947	0.235357737688698	0.147771797019428	1399.67246603468	0.659170919156937	0.999969889076183	PALB2:NM_024675,DCTN5:NM_001199743,DCTN5:NM_001199011,DCTN5:NM_032486,DCTN5:NR_037573
PAX5	chr9:36840473-37034124	2640	-0.0511587353609844	0.212523671244523	135.059061352999	0.77191151040744	0.999969889076183	PAX5:NR_103999,PAX5:NR_104000,PAX5:NM_016734,PAX5:NM_001280556,PAX5:NM_001280555,PAX5:NM_001280554,PAX5:NM_001280547,PAX5:NM_001280548,PAX5:NM_001280549,PAX5:NM_001280553,PAX5:NM_001280552,PAX5:NM_001280551,PAX5:NM_001280550,MIR4476:NR_039687,MIR4540:NR_039766
PBRM1	chr3:52582043-52713817	8720	0.334061433517062	0.165127079104789	2913.01570026878	0.560110487515688	0.99996988907618	PBRM1:NM_018313
PDGFRA	chr4:55124838-55161524	6360	-0.0728688185316559	0.111681359491328	463.445685861331	0.841000890240892	0.999969889076183	PDGFRA:NM_006206
PDGFRB	chr5:149495296-149516709	6320	0.203029696286461	0.151712633602065	1283.14768053043	0.741230138666745	0.999969889076183	PDGFRB:NM_002609
PHF6	chrX:133507280-133562886	6110	-0.607790633757719	0.166386722559076	3713.60077225966	0.316139780484556	0.999969889076183	PHF6:NM_032458,PHF6:NM_001015877,PHF6:NM_032335
PIK3CA	chr3:178916588-178952175	5880	-0.0111000406194429	0.181345258083528	65.2682388423241	0.826884107561175	0.999969889076183	PIK3CA:NM_006218
PIK3R1	chr5:67522428-67597683	8920	0.309807498462893	0.349278015817819	2763.482886289	0.615003318913319	0.994375657191309	PIK3R1:NM_001242466,PIK3R1:NM_181504,PIK3R1:NM_181524,PIK3R1:NM_181523
PLK1	chr16:23690131-23701754	3550	0.0973574494599104	0.167331965797957	345.618945582682	0.771284789540072	0.99997031220862	ERN2:NM_033266,PLK1:NM_005030
PLK2	chr5:57749746-57756021	4945	0.255761939997401	0.225844581805234	1264.74279328715	0.617576652843172	0.999969889076183	PLK2:NM_001252226,PLK2:NM_006622
PLK3	chr1:45265971-45271732	4585	-0.318487502892333	0.145737784851433	1460.26520076135	0.616544310699129	0.999969889076183	PLK3:NM_004073,TCTEX1D4:NM_001013632
PLK4	chr4:128801951-128820445	6423	-0.131040528301259	0.286094881901957	841.673313278988	0.679001199051045	0.976348553113754	PLK4:NM_001190801,PLK4:NM_001190799,PLK4:NM_014264
PML	chr15:74315138-74326898	2000	0.0537235945464656	0.0990522369726509	107.447189092931	0.894516869755946	0.999969889076183	PML:NM_033249,PML:NM_033247,PML:NM_033246,PML:NM_033244,PML:NM_033239,PML:NM_033240,PML:NM_033238,PML:NM_033250,PML:NM_002675
PMS2	chr7:6012940-6048757	4760	-0.215548581221465	0.547525187122586	1026.01124661417	0.699143474994928	0.999969889076183	PMS2:NM_000535,PMS2:NR_003085
POLD1	chr19:50887474-50921326	7533	-0.28118943369133	0.206416824308593	2118.20000399679	0.634702849216133	0.999969889076182	POLD1:NR_046402,POLD1:NM_002691,POLD1:NM_001256849
POLE	chr12:133200284-133264012	14551	-0.679873108923805	0.191047277939531	9892.83360795029	0.284614632430795	0.999969889076176	POLE:NM_006231
PRPF40B	chr12:50024278-50038065	6960	-0.120030622485928	0.152959494925604	835.413132502057	0.794123773374868	0.999969889076183	FMNL3:NM_198900,FMNL3:NM_175736,PRPF40B:NM_001031698,PRPF40B:NR_052006
PTCH1	chr9:98209162-98270681	7280	0.148985270526993	0.149037596740848	1084.61276943651	0.763005080099056	0.999969889076182	PTCH1:NM_000264,PTCH1:NM_001083602,PTCH1:NM_001083603,PTCH1:NM_001083605,PTCH1:NM_001083604,PTCH1:NM_001083606,PTCH1:NM_001083607,LOC100507346:NR_038982
PTEN	chr10:89624144-89725255	2360	-0.493343770959793	1.18039473509545	1164.29129946511	0.727342744508355	0.902411906624493	PTEN:NM_000314
PTPN11	chr12:112856801-112942652	4160	-0.0711025639865138	0.205972735131093	295.786666183897	0.771263745586914	0.986456782467045	PTPN11:NM_002834,PTPN11:NM_080601
PTPRD	chr9:8317786-8733930	10960	-0.466855307676838	0.22670873075398	5116.73417213814	0.424914627019817	0.999969889076178	PTPRD:NM_130392,PTPRD:NM_002839,PTPRD:NM_130391,PTPRD:NM_001171025,PTPRD:NM_130393,PTPRD:NM_001040712
RAD51C	chr17:56769882-56811770	2671	-0.559103116493757	0.273329488722504	1493.36442415482	0.401013911138736	0.999969889076183	RAD51C:NM_058216,RAD51C:NM_002876,RAD51C:NR_103872,RAD51C:NR_103873
RAD51D	chr17:33426753-33446939	4229	-0.714760162182836	0.217787764582934	3022.72072587121	0.247335865473287	0.999969889076183	RAD51L3-RFFL:NR_037714,RAD51D:NM_002878,RAD51D:NM_133629,RAD51D:NR_037712,RAD51D:NR_037711,RAD51D:NM_001142571
RAF1	chr3:12625923-12660255	4600	0.286117758556412	0.154948891600926	1316.14168935949	0.614639787632539	0.999969889076183	RAF1:NM_002880
RARA	chr17:38487436-38512508	3400	0.25131179474665	0.21429703799735	854.460102138608	0.71691955741261	0.999969889076183	RARA:NM_001024809,RARA:NM_000964,RARA:NM_001145301,RARA:NM_001145302,RARA-AS1:NR_110861
RB1	chr13:48877955-49054289	7320	-0.0123267940070815	0.351773869766232	90.2321321318366	0.753992031857584	0.984466479943219	RB1:NM_000321,LPAR6:NM_001162497,LPAR6:NM_005767,LPAR6:NM_001162498
RET	chr10:43572621-43623797	6040	0.243218264340395	0.213005876831134	1469.03831661599	0.696579372222831	0.999969889076183	RET:NM_020630,RET:NM_020975
RICTOR	chr5:38942321-39074573	11080	0.495190977889767	0.230725403321222	5486.71603501862	0.44118372565177	0.999969889076178	RICTOR:NM_152756,RICTOR:NM_001285440,RICTOR:NM_001285439
ROS1	chr6:117609468-117747077	13445	-0.511450371468536	0.150838024693456	6876.45024439447	0.394071733276088	0.999969889076176	ROS1:NM_002944
RPS14	chr5:149823761-149827380	1040	-0.454418194414026	0.117794443835135	472.594922190587	0.466209787196174	0.999969889076182	RPS14:NM_005617,RPS14:NM_001025070,RPS14:NM_001025071
RUNX1	chr21:36164408-36421286	2640	0.114946636326781	0.209105019051035	303.459119902701	0.796339324502715	0.999969889076183	RUNX1:NM_001754,RUNX1:NM_001001890,RUNX1:NM_001122607,RUNX1-IT1:NR_026812
SF1	chr11:64532836-64545900	4341	0.23936243044679	0.659104687543031	1039.07231056951	0.555603282278929	0.945917462639633	SF1:NM_004630,SF1:NM_001178030,SF1:NM_001178031,SF1:NR_033649,SF1:NR_033650,SF1:NM_201995,SF1:NM_201998,SF1:NM_201997
SF3B1	chr2:198256944-198299828	7320	0.427425254254651	0.20791625724828	3128.75286114404	0.485308929114295	0.999969889076183	SF3B1:NM_012433,SF3B1:NM_001005526
SHH	chr7:155595489-155605021	1957	0.194848911833012	0.328983969348029	381.319320457205	0.716036924968332	0.999969889076183	SHH:NM_000193
SLC19A1	chr21:46957672-46957912	240	0.231230427830277	0.0276310358491727	55.4953026792665	0.770238669037825	0.999969889076182	SLC19A1:NM_001205206,SLC19A1:NM_194255
SLC22A2	chr6:160670160-160670400	240	-0.676388484149313	0.094994348328296	162.333236195835	0.267467074929631	0.999969889076182	SLC22A2:NM_003058
SMAD2	chr18:45368098-45423148	2840	0.0800985011305051	0.1850576910021	227.479743210634	0.775687316900362	0.999969889076183	SMAD2:NM_005901,SMAD2:NM_001135937,SMAD2:NM_001003652
SMAD3	chr15:67358454-67482971	2800	0.625396418514476	0.153346587356076	1751.10997184053	0.271512653312374	0.999969889076183	SMAD3:NM_005902,SMAD3:NM_001145103,SMAD3:NM_001145104,SMAD3:NM_001145102
SMAD4	chr18:48573379-48604870	2960	-1.39574578048994	0.210840511569131	4131.40751025022	0.0328499756053045	0.982756219330305	SMAD4:NM_005359
SMARCA4	chr19:11094797-11172594	9920	0.429438215890413	0.231337239232709	4260.0271016329	0.503385916974023	0.999969889076179	SMARCA4:NM_001128849,SMARCA4:NM_001128846,SMARCA4:NM_001128845,SMARCA4:NM_001128847,SMARCA4:NM_003072,SMARCA4:NM_001128848,SMARCA4:NM_001128844
SMARCB1	chr22:24129261-24176466	2600	-0.66149281332298	0.128654993036029	1719.88131463975	0.283001788058218	0.999969889076183	SMARCB1:NM_003073,SMARCB1:NM_001007468
SMO	chr7:128828956-128852317	3806	0.209209234845093	0.125922745444816	796.250347820426	0.744287404760202	0.999969889076183	SMO:NM_005631
SOD2	chr6:160113750-160113990	240	-0.986403979697771	0.193559457078081	236.736955127465	0.232690704464739	0.999969889076182	SOD2:NM_000636,SOD2:NM_001024465,SOD2:NM_001024466
SPOP	chr17:47677671-47700253	2320	0.310408851302642	0.142263665688544	720.14853502213	0.573380044231466	0.999969889076183	SPOP:NM_003563,SPOP:NM_001007227,SPOP:NM_001007226,SPOP:NM_001007230,SPOP:NM_001007229,SPOP:NM_001007228
SPRY4	chr5:141693745-141699438	1240	0.0974012002548509	0.133260789333732	120.777488316015	0.82352389289655	0.999969889076182	SPRY4:NM_030964,SPRY4:NM_001127496
SRC	chr20:36012520-36031816	3200	0.257431182610053	0.207127894930393	823.779784352169	0.715517563176112	0.999969889076183	SRC:NM_198291,SRC:NM_005417
SRSF2	chr17:74732213-74733280	800	-0.39218623139106	0.107567165003897	313.748985112848	0.518315637878405	0.999969889076182	SRSF2:NM_003016,SRSF2:NR_036608,SRSF2:NM_001195427,MIR636:NR_030366,MFSD11:NM_001242534
STK11	chr19:1206876-1226668	2600	-0.110546706331575	0.204089622477054	287.421436462096	0.792973479034115	0.999969889076183	STK11:NM_000455
SUFU	chr10:104263665-104393278	7107	-0.732473393718554	0.233608759337135	5205.68840915776	0.242483695638667	0.999969889076181	SUFU:NM_001178133,SUFU:NM_016169
SULT1A1	chr16:28617378-28620690	480	0.254232220609494	0.186396342912712	122.031465892557	0.687196243845214	0.999969889076182	SULT1A1:NM_001055,SULT1A1:NM_177536,SULT1A1:NM_177534,SULT1A1:NM_177530,SULT1A1:NM_177529
SUZ12	chr17:30264241-30326048	4440	0.476924298848122	0.318940828494109	2117.54388688566	0.504292875858508	0.999969889076183	SUZ12:NM_015355
TACC3	chr4:1723154-1746969	5264	-0.738478623235378	0.205458215519426	3887.35147271103	0.266426733725695	0.999969889076183	TACC3:NM_006342
TACSTD2	chr1:59041031-59043230	2199	-0.363881690866708	0.262297280911167	800.175838215891	0.515145094910398	0.999969889076183	TACSTD2:NM_002353
TET2	chr4:106155062-106197699	7160	-0.17865427047202	0.114118158845165	1279.16457657966	0.70578494137185	0.99996988907618	TET2:NM_001127208,TET2:NM_017628
TFG	chr3:100451314-100455594	600	0.187292011689263	0.0656401466048036	112.375207013558	0.707958527290309	0.999969889076182	TFG:NM_006070,TFG:NM_001195479,TFG:NM_001195478,TFG:NM_001007565
TGFBR2	chr3:30648281-30733120	2720	0.27314172323942	0.142845645202627	742.945487211223	0.641959731146781	0.999969889076183	TGFBR2:NM_003242,TGFBR2:NM_001024847
TMPRSS2	chr21:42837994-42880103	3850	0.131510678029906	0.232934609206268	506.316110415137	0.717623080536827	0.999969889076183	TMPRSS2:NM_005656,TMPRSS2:NM_001135099
TP53	chr17:7572047-7579992	3989	-0.524616345146009	0.282155356575481	2092.69460078743	0.384797311559942	0.999969889076183	TP53:NM_001126117,TP53:NM_001126118,TP53:NM_001276695,TP53:NM_001126112,TP53:NM_001276696,TP53:NM_001276760,TP53:NM_000546,TP53:NM_001276697,TP53:NM_001276698,TP53:NM_001276761,TP53:NM_001126113,TP53:NM_001126114,TP53:NM_001126116,TP53:NM_001126115,TP53:NM_001276699
TPMT	chr6:18130803-18144073	800	-0.406588903816195	0.154642493091945	325.271123052956	0.525537917202993	0.999969889076182	TPMT:NM_000367
TRRAP	chr7:98476025-98610897	21120	-0.601576960059365	0.266689945214656	12705.3053964538	0.331013236899943	0.984426315670845	TRRAP:NM_003496,TRRAP:NM_001244580,MIR3609:NR_037403,AC004893.11:NR_110102
TSC1	chr9:135771600-135804345	6360	0.197724261159148	0.115242639484266	1257.52630097218	0.721150078208266	0.999969889076183	TSC1:NM_001162427,TSC1:NM_000368,TSC1:NM_001162426
TSC2	chr16:2098524-2138647	12080	0.461935856737853	0.155853910022872	5580.18514939326	0.457561363583938	0.999969889076177	TSC2:NM_000548,TSC2:NM_001077183,TSC2:NM_001114382
TYMS	chr18:657524-673569	480	0.388873322901703	0.298294297826654	186.659194992818	0.174017011148441	0.499984944538091	C18orf56:NM_001012716,ENOSF1:NM_001126123,TYMS:NM_001071,ENOSF1:NM_017512,ENOSF1:NM_202758
TYR	chr11:88911089-89028561	2000	0.159467379401767	0.26135824186074	318.934758803534	0.74706321295902	0.999969889076183	TYR:NM_000372
U2AF1	chr21:44513124-44527701	2440	-0.54504066985314	0.177326161662222	1329.89923444166	0.378440558115482	0.999969889076183	U2AF1:NM_006758,U2AF1:NM_001025204,U2AF1:NM_001025203
U2AF2	chr19:56166373-56185525	3480	-0.047310046988856	0.157467065358352	164.638963521219	0.850745890074039	0.999969889076183	U2AF2:NM_007279,U2AF2:NM_001012478
UGT1A1	chr2:234668799-234669737	938	0.406219088119998	0.150564168485432	381.033504656558	0.438636135176381	0.999969889076182	UGT1A9:NM_021027,UGT1A6:NM_001072,UGT1A7:NM_019077,UGT1A6:NM_205862,UGT1A8:NM_019076,UGT1A10:NM_019075,UGT1A4:NM_007120,UGT1A1:NM_000463,UGT1A3:NM_019093,UGT1A5:NM_019078
UMPS	chr3:124456620-124456860	240	0.246837837821114	0.0396317382729266	59.2410810770673	0.635024972892977	0.999969889076182	UMPS:NR_033437,UMPS:NM_000373,UMPS:NR_033434
VHL	chr3:10183500-10191678	960	0.272418452751065	0.151367018031954	261.521714641022	0.67585797281098	0.999969889076182	VHL:NM_198156,VHL:NM_000551
WT1	chr11:32410503-32456927	3520	0.184742607701423	0.215252123875234	650.293979109009	0.722213102729495	0.999969889076183	WT1:NM_001198552,WT1:NM_001198551,WT1:NM_024426,WT1:NM_024424,WT1:NM_000378
ZBTB16	chr11:113930378-114121462	3552	0.225644471655989	0.178750038640822	801.489163322074	0.710947135145628	0.999969889076183	ZBTB16:NM_001018011,ZBTB16:NM_006006
ZRSR2	chrX:15808517-15841388	3200	-0.0269956530714093	0.144437847300401	86.3860898285099	0.838776736637319	0.999969889076183	ZRSR2:NM_005089
