Gene	Position	Segment_Bases	Ave_Adjusted_Log_Ratio	Ave_Stdev	Gene_Score	Pvalue	B-H_Pvalue	Transcripts
MTAP	chr9:21802568-21866031	6032	-0.0229452644635276	0.332911347372965	138.405835243999	0.65354094611043	0.999921823990049	MTAP:NM_002451
MTHFR	chr1:11854345-11856496	480	0.191729624160353	0.0743028263560952	92.0302195969694	0.606586335466623	0.999921823990049	MTHFR:NM_005957
MUTYH	chr1:45794882-45806027	4688	0.249340423449584	0.179014947388353	1168.90790513165	0.548932612234897	0.99992182399005	MUTYH:NM_001048173,MUTYH:NM_012222,MUTYH:NM_001048174,MUTYH:NM_001128425,TOE1:NM_025077,MUTYH:NM_001048172,MUTYH:NM_001048171
MYC	chr8:128748733-128753241	1720	0.214619397556526	0.206825666147199	369.145363797224	0.483448104518494	0.999921823990049	MYC:NM_002467
MYCN	chr2:16082160-16086255	1520	0.0681487918751879	0.455445887256278	103.586163650286	0.508435967066119	0.999921823990049	MYCN:NM_005378
NBN	chr8:90945502-90996965	6784	-0.216360622677544	0.310792942459601	1467.79046424446	0.573050067901353	0.999921823990049	NBN:NM_002485
NF1	chr17:29422236-29701260	17240	-0.158057938037869	0.25383902489598	2724.91885177287	0.619238728681393	0.987224404002871	OMG:NM_002544,NF1:NM_001128147,NF1:NM_000267,NF1:NM_001042492,EVI2B:NM_006495,EVI2A:NM_014210,EVI2A:NM_001003927
NF2	chr22:29999903-30090884	4720	0.0400581940740013	0.197217736195455	189.074676029286	0.692387624720347	0.99992182399005	NF2:NM_000268,NF2:NM_181833,NF2:NM_181825,NF2:NM_181832,NF2:NM_181831,NF2:NM_181830,NF2:NM_181829,NF2:NM_181828,NF2:NM_016418
NKX2-1	chr14:36986452-36989414	1480	0.0458180246568551	0.665418074564586	67.8106764921455	0.57868984761626	0.90315519586198	NKX2-1:NM_001079668,NKX2-1:NM_003317,NKX2-1-AS1:NR_103710
NOTCH1	chr9:139390485-139440286	11897	0.39354736164008	0.267693525203305	4682.03296143203	0.53344534003241	0.986706998122334	NOTCH1:NM_017617,MIR4673:NR_039820
NOTCH2	chr1:120457901-120612102	11440	0.140974907128449	0.235912685137996	1612.75293754946	0.65001563912281	0.999921823990044	NOTCH2:NM_024408,NOTCH2:NM_001200001
NPM1	chr5:170814860-170837668	3080	-0.112652949880913	0.235374809439801	346.971085633212	0.717406148752935	0.99992182399005	NPM1:NM_002520,NPM1:NM_199185,NPM1:NM_001037738
NPRL2	chr3:50384866-50388545	3269	0.287328190919035	0.141167065821124	939.275856114326	0.432633560883032	0.99992182399005	CYB561D2:NM_007022,NPRL2:NM_006545
NPRL3	chr16:135737-188762	5025	0.265682678417913	0.211016167673529	1335.05545905001	0.563936914394451	0.98950597165682	MPG:NM_002434,MPG:NM_001015054,MPG:NM_001015052,NPRL3:NM_001077350,NPRL3:NM_001243248,NPRL3:NM_001243247,NPRL3:NM_001243249,NPRL3:NM_001039476
NQO1	chr16:69745023-69745263	240	-0.0224799196207151	0.0435361854513792	5.39518070897163	0.913276226061006	0.999921823990049	NQO1:NM_000903,NQO1:NM_001025433,NQO1:NM_001025434,NQO1:NM_001286137
NRAS	chr1:115247053-115259535	5360	-0.152921947106355	0.23192138793608	819.661636490061	0.553343801809773	0.99992182399005	CSDE1:NM_007158,CSDE1:NM_001242892,CSDE1:NM_001242893,CSDE1:NM_001130523,NRAS:NM_002524,CSDE1:NM_001007553,CSDE1:NM_001242891
NTRK1	chr1:156785446-156851705	5872	0.248716496024598	0.2071108043876	1460.46326465644	0.566637434652821	0.999921823990049	INSRR:NM_014215,NTRK1:NM_002529,SH2D2A:NM_001161443,SH2D2A:NM_001161442,SH2D2A:NM_001161441,SH2D2A:NM_001161444,SH2D2A:NM_003975,NTRK1:NM_001012331,NTRK1:NM_001007792
PAK1	chr11:77032993-77185172	5784	-0.0912628806071876	0.209786632675284	527.864501431973	0.686262931931267	0.99992182399005	PAK1:NM_001128620,PAK1:NM_002576
PALB2	chr16:23614417-23652734	5947	-0.0424917083911282	0.222452312858594	252.69818980204	0.668354893275704	0.99992182399005	PALB2:NM_024675,DCTN5:NM_001199743,DCTN5:NM_001199011,DCTN5:NM_032486,DCTN5:NR_037573
PAX5	chr9:36840473-37034124	2640	0.158832987353734	0.240220041723687	419.319086613857	0.673181943964525	0.99992182399005	PAX5:NR_103999,PAX5:NR_104000,PAX5:NM_016734,PAX5:NM_001280556,PAX5:NM_001280555,PAX5:NM_001280554,PAX5:NM_001280547,PAX5:NM_001280548,PAX5:NM_001280549,PAX5:NM_001280553,PAX5:NM_001280552,PAX5:NM_001280551,PAX5:NM_001280550,MIR4476:NR_039687,MIR4540:NR_039766
PBRM1	chr3:52582043-52713817	8720	-0.145716253751436	0.219792458820043	1270.64573271252	0.640353926661977	0.999921823990047	PBRM1:NM_018313
PDGFRA	chr4:55124838-55161524	6360	-0.0441159892362215	0.138611154949229	280.577691542369	0.721389873211445	0.99992182399005	PDGFRA:NM_006206
PDGFRB	chr5:149495296-149516709	6320	0.24983185747868	0.14184253170316	1578.93733926526	0.603275888185273	0.99992182399005	PDGFRB:NM_002609
PHF6	chrX:133507280-133562886	6110	-0.176764712433504	0.208184049274173	1080.03239296871	0.579097138583191	0.999921823990049	PHF6:NM_032458,PHF6:NM_001015877,PHF6:NM_032335
PIK3CA	chr3:178916588-178952175	5880	-0.21973352928722	0.235364959705408	1292.03315220885	0.621285924991575	0.99992182399005	PIK3CA:NM_006218
PIK3R1	chr5:67522428-67597683	8920	-0.11985693759683	0.158561992523785	1069.12388336373	0.637546838368794	0.999921823990045	PIK3R1:NM_001242466,PIK3R1:NM_181504,PIK3R1:NM_181524,PIK3R1:NM_181523
PLK1	chr16:23690131-23701754	3550	0.202067597251048	0.199711002991939	717.339970241221	0.585599697690392	0.99992182399005	ERN2:NM_033266,PLK1:NM_005030
PLK2	chr5:57749746-57756021	4945	0.0337820247409438	0.260601084960111	167.052112343967	0.640605689612678	0.99992182399005	PLK2:NM_001252226,PLK2:NM_006622
PLK3	chr1:45265971-45271732	4585	0.235666486051193	0.215725183476545	1080.53083854472	0.531816102424817	0.99992182399005	PLK3:NM_004073,TCTEX1D4:NM_001013632
PLK4	chr4:128801951-128820445	6423	-0.249319933222484	0.525936771959431	1601.38193108802	0.481912869353151	0.968428223234458	PLK4:NM_001190801,PLK4:NM_001190799,PLK4:NM_014264
PML	chr15:74315138-74326898	2000	0.231995325153392	0.198554677729139	463.990650306784	0.586955577824536	0.999921823990049	PML:NM_033249,PML:NM_033247,PML:NM_033246,PML:NM_033244,PML:NM_033239,PML:NM_033240,PML:NM_033238,PML:NM_033250,PML:NM_002675
PMS2	chr7:6012940-6048757	4760	-0.0874758193994652	0.505584674451325	416.384900341454	0.500349165612016	0.988686747316004	PMS2:NM_000535,PMS2:NR_003085
POLD1	chr19:50887474-50921326	7533	0.339121929086074	0.202809157520744	2554.6054918054	0.505307156333013	0.999921823990049	POLD1:NR_046402,POLD1:NM_002691,POLD1:NM_001256849
POLE	chr12:133200284-133264012	14551	0.199418158620178	0.197584999210931	2901.73362608222	0.568303676434071	0.999921823990044	POLE:NM_006231
PRPF40B	chr12:50024278-50038065	6960	0.265945143080631	0.234548477555322	1850.97819584119	0.551844054469759	0.99992182399005	FMNL3:NM_198900,FMNL3:NM_175736,PRPF40B:NM_001031698,PRPF40B:NR_052006
PTCH1	chr9:98209162-98270681	7280	0.076731535230179	0.276045416774205	558.605576475703	0.633122922675979	0.992569457637181	PTCH1:NM_000264,PTCH1:NM_001083602,PTCH1:NM_001083603,PTCH1:NM_001083605,PTCH1:NM_001083604,PTCH1:NM_001083606,PTCH1:NM_001083607,LOC100507346:NR_038982
PTEN	chr10:89624144-89725255	2360	-0.0640493903459372	0.214535855623076	151.156561216412	0.673730506873706	0.999921823990049	PTEN:NM_000314
PTPN11	chr12:112856801-112942652	4160	-0.0381133151477104	0.205292876500858	158.551391014475	0.712896926256233	0.945871995666263	PTPN11:NM_002834,PTPN11:NM_080601
PTPRD	chr9:8317786-8733930	10960	-0.0697799221734294	0.253428307842481	764.787947020786	0.711407366460607	0.999921857466098	PTPRD:NM_130392,PTPRD:NM_002839,PTPRD:NM_130391,PTPRD:NM_001171025,PTPRD:NM_130393,PTPRD:NM_001040712
RAD51C	chr17:56769882-56811770	2671	-0.169595834098283	0.205458235277374	452.990472876514	0.617395306386806	0.99992182399005	RAD51C:NM_058216,RAD51C:NM_002876,RAD51C:NR_103872,RAD51C:NR_103873
RAD51D	chr17:33426753-33446939	4229	0.126480077041382	0.163806938673076	534.884245808003	0.667816812300813	0.99992182399005	RAD51L3-RFFL:NR_037714,RAD51D:NM_002878,RAD51D:NM_133629,RAD51D:NR_037712,RAD51D:NR_037711,RAD51D:NM_001142571
RAF1	chr3:12625923-12660255	4600	0.0140184646890049	0.133424791127961	64.4849375694226	0.776303106741352	0.99992182399005	RAF1:NM_002880
RARA	chr17:38487436-38512508	3400	0.288665772972267	0.215789673559077	981.463628105708	0.573162716036263	0.99992182399005	RARA:NM_001024809,RARA:NM_000964,RARA:NM_001145301,RARA:NM_001145302,RARA-AS1:NR_110861
RB1	chr13:48877955-49054289	7320	-0.339371030609945	0.466462520936711	2484.1959440648	0.585545080181876	0.98441916005222	RB1:NM_000321,LPAR6:NM_001162497,LPAR6:NM_005767,LPAR6:NM_001162498
RET	chr10:43572621-43623797	6040	0.324215897933807	0.212291087511505	1958.2640235202	0.492459497993486	0.963888605107525	RET:NM_020630,RET:NM_020975
RICTOR	chr5:38942321-39074573	11080	-0.347202307586102	0.407180852432068	3847.00156805402	0.57034141817624	0.999921823990045	RICTOR:NM_152756,RICTOR:NM_001285440,RICTOR:NM_001285439
ROS1	chr6:117609468-117747077	13445	-0.153278506309648	0.206865904576989	2060.82951733321	0.592757767194087	0.999921848669471	ROS1:NM_002944
RPS14	chr5:149823761-149827380	1040	0.149919526236575	0.13472695886968	155.916307286038	0.724953505522464	0.999921823990049	RPS14:NM_005617,RPS14:NM_001025070,RPS14:NM_001025071
RUNX1	chr21:36164408-36421286	2640	0.0669872184704391	0.308960386437445	176.846256761959	0.653827789779563	0.99992182399005	RUNX1:NM_001754,RUNX1:NM_001001890,RUNX1:NM_001122607,RUNX1-IT1:NR_026812
SF1	chr11:64532836-64545900	4221	-0.0483453314902145	0.361594089484635	204.065644220195	0.628715078216044	0.915421388159905	SF1:NM_004630,SF1:NM_001178030,SF1:NM_001178031,SF1:NR_033649,SF1:NR_033650,SF1:NM_201995,SF1:NM_201998,SF1:NM_201997
SF3B1	chr2:198256944-198299828	7320	-0.299778088505316	0.266962676294693	2194.37560785891	0.517949309848378	0.999921823990049	SF3B1:NM_012433,SF3B1:NM_001005526
SHH	chr7:155595489-155605021	1957	0.169424143535069	0.37703387631481	331.563048898131	0.493879986002735	0.976667828083304	SHH:NM_000193
SLC19A1	chr21:46957672-46957912	240	-0.213137292659794	0.0635284619061455	51.1529502383504	0.805167135342149	0.999921823990049	SLC19A1:NM_001205206,SLC19A1:NM_194255
SLC22A2	chr6:160670160-160670400	240	0.0781514604513455	0.0509877745978279	18.7563505083229	0.824726690861219	0.999921823990049	SLC22A2:NM_003058
SMAD2	chr18:45368098-45423148	2840	-0.190555258107084	0.172689108729881	541.176933024118	0.605108607035126	0.99992182399005	SMAD2:NM_005901,SMAD2:NM_001135937,SMAD2:NM_001003652
SMAD3	chr15:67358454-67482971	2800	0.216040506025348	0.295340377087405	604.913416870974	0.588705869899375	0.99992182399005	SMAD3:NM_005902,SMAD3:NM_001145103,SMAD3:NM_001145104,SMAD3:NM_001145102
SMAD4	chr18:48573379-48604870	2960	-0.138528543606123	0.166467027398858	410.044489074125	0.640967476287686	0.99992182399005	SMAD4:NM_005359
SMARCA4	chr19:11094797-11172594	9920	0.217415449784857	0.21561500571901	2156.76126186578	0.628863126007226	0.999921823990046	SMARCA4:NM_001128849,SMARCA4:NM_001128846,SMARCA4:NM_001128845,SMARCA4:NM_001128847,SMARCA4:NM_003072,SMARCA4:NM_001128848,SMARCA4:NM_001128844
SMARCB1	chr22:24129261-24176466	2600	0.141241235947245	0.188699690203889	367.227213462838	0.620722197719048	0.99992182399005	SMARCB1:NM_003073,SMARCB1:NM_001007468
SMO	chr7:128828956-128852317	3806	0.0550088518771534	0.835801676281794	209.363690244446	0.577335542506304	0.957068031533333	SMO:NM_005631
SOD2	chr6:160113750-160113990	240	0.451799851988065	0.0169246199800578	108.431964477136	0.59178671637421	0.999921823990049	SOD2:NM_000636,SOD2:NM_001024465,SOD2:NM_001024466
SPOP	chr17:47677671-47700253	2320	-0.0542877815142507	0.180826915660608	125.947653113062	0.699408620848645	0.999921823990049	SPOP:NM_003563,SPOP:NM_001007227,SPOP:NM_001007226,SPOP:NM_001007230,SPOP:NM_001007229,SPOP:NM_001007228
SPRY4	chr5:141693745-141699438	1240	0.385942473293938	0.195865841388784	478.568666884483	0.403294663077341	0.999921823990049	SPRY4:NM_030964,SPRY4:NM_001127496
SRC	chr20:36012520-36031816	3200	0.146023194734995	0.457856369146543	467.274223151984	0.570069847908145	0.99992182399005	SRC:NM_198291,SRC:NM_005417
SRSF2	chr17:74732213-74733280	800	0.240243334533828	0.261490057674872	192.194667627063	0.619245740418299	0.999921823990049	SRSF2:NM_003016,SRSF2:NR_036608,SRSF2:NM_001195427,MIR636:NR_030366,MFSD11:NM_001242534
STK11	chr19:1206876-1226668	2600	0.352090128027043	0.174155917853205	915.434332870311	0.544908914504877	0.99992182399005	STK11:NM_000455
SUFU	chr10:104263665-104393278	7107	0.181598253831121	0.2080384371806	1290.61878997778	0.521298234301721	0.999921823990048	SUFU:NM_001178133,SUFU:NM_016169
SULT1A1	chr16:28617378-28620690	480	0.247005558458516	0.206297212588308	118.562668060088	0.685354752439573	0.999921823990049	SULT1A1:NM_001055,SULT1A1:NM_177536,SULT1A1:NM_177534,SULT1A1:NM_177530,SULT1A1:NM_177529
SUZ12	chr17:30264241-30326048	4440	-0.330078208674846	0.666411312551794	1465.54724651632	0.63799878371884	0.99992182399005	SUZ12:NM_015355
TACC3	chr4:1723154-1746969	5264	0.32328946858534	0.165599168578651	1701.79576263323	0.471571917163257	0.999921853448322	TACC3:NM_006342
TACSTD2	chr1:59041031-59043230	2199	0.152213616238557	0.258311064421123	334.717742108587	0.512027951431868	0.99992182399005	TACSTD2:NM_002353
TET2	chr4:106155062-106197699	7160	-0.0200102326099559	0.133441581807337	143.273265487284	0.687830209915069	0.999921823990047	TET2:NM_001127208,TET2:NM_017628
TFG	chr3:100451314-100455594	600	-0.0256152766929051	0.196058930455956	15.3691660157431	0.55458938883446	0.999921823990049	TFG:NM_006070,TFG:NM_001195479,TFG:NM_001195478,TFG:NM_001007565
TGFBR2	chr3:30648281-30733120	2720	0.126341612861201	0.205043585943361	343.649186982468	0.632907176163053	0.99992182399005	TGFBR2:NM_003242,TGFBR2:NM_001024847
TMPRSS2	chr21:42837994-42880103	3850	0.0745845981992329	0.268619498047159	287.150703067047	0.615907423603722	0.99992182399005	TMPRSS2:NM_005656,TMPRSS2:NM_001135099
TP53	chr17:7572047-7579992	3989	0.0745864076876148	0.292782078497475	297.525180265895	0.65951518331632	0.99992182399005	TP53:NM_001126117,TP53:NM_001126118,TP53:NM_001276695,TP53:NM_001126112,TP53:NM_001276696,TP53:NM_001276760,TP53:NM_000546,TP53:NM_001276697,TP53:NM_001276698,TP53:NM_001276761,TP53:NM_001126113,TP53:NM_001126114,TP53:NM_001126116,TP53:NM_001126115,TP53:NM_001276699
TPMT	chr6:18130803-18144073	800	-0.347451129195077	0.130192573081284	277.960903356062	0.445336785118244	0.999921823990049	TPMT:NM_000367
TRRAP	chr7:98476025-98610897	20960	0.064376160025449	0.24040249947185	1349.32431413341	0.652536288982087	0.99468663119429	TRRAP:NM_003496,TRRAP:NM_001244580,MIR3609:NR_037403,AC004893.11:NR_110102
TSC1	chr9:135771600-135804345	6360	0.0582740605944677	0.217691519281986	370.623025380814	0.668017466223365	0.99992182399005	TSC1:NM_001162427,TSC1:NM_000368,TSC1:NM_001162426
TSC2	chr16:2098524-2138647	12080	0.332623988747126	0.193812429300494	4018.09778406528	0.544304100038746	0.999921823990044	TSC2:NM_000548,TSC2:NM_001077183,TSC2:NM_001114382
TYMS	chr18:657524-673569	480	-0.604502000607375	0.225506986103496	290.16096029154	0.210004740780491	0.499960911995025	C18orf56:NM_001012716,ENOSF1:NM_001126123,TYMS:NM_001071,ENOSF1:NM_017512,ENOSF1:NM_202758
TYR	chr11:88911089-89028561	2000	0.0297926848553917	0.209375584475556	59.5853697107833	0.591769966357367	0.999921823990049	TYR:NM_000372
U2AF1	chr21:44513124-44527701	2440	0.038530767846638	0.186011538212704	94.0150735457967	0.657849883053342	0.99992182399005	U2AF1:NM_006758,U2AF1:NM_001025204,U2AF1:NM_001025203
U2AF2	chr19:56166373-56185525	3480	0.183229892663874	0.205982565812641	637.640026470282	0.701935541174415	0.99992182399005	U2AF2:NM_007279,U2AF2:NM_001012478
UGT1A1	chr2:234668799-234669737	938	-0.083178309660949	0.122509756826232	78.0212544619701	0.706971939648257	0.999921823990049	UGT1A9:NM_021027,UGT1A6:NM_001072,UGT1A7:NM_019077,UGT1A6:NM_205862,UGT1A8:NM_019076,UGT1A10:NM_019075,UGT1A4:NM_007120,UGT1A1:NM_000463,UGT1A3:NM_019093,UGT1A5:NM_019078
UMPS	chr3:124456620-124456860	240	-0.0349710444979212	0.0544181216730341	8.39305067950109	0.887131337203692	0.999921823990049	UMPS:NR_033437,UMPS:NM_000373,UMPS:NR_033434
VHL	chr3:10183500-10191678	960	0.0678381986473664	0.266521649614615	65.1246707014718	0.633563121577134	0.999921823990049	VHL:NM_198156,VHL:NM_000551
WT1	chr11:32410503-32456927	3520	0.0671775062637385	0.408670532529826	236.46482204836	0.669254821653353	0.984771493323534	WT1:NM_001198552,WT1:NM_001198551,WT1:NM_024426,WT1:NM_024424,WT1:NM_000378
ZBTB16	chr11:113930378-114121462	3552	0.26356053511921	0.216815355771858	936.167020743432	0.545257904318761	0.99992182399005	ZBTB16:NM_001018011,ZBTB16:NM_006006
ZRSR2	chrX:15808517-15841388	3200	-0.0730602549393043	0.185686590152116	233.792815805774	0.659667198610279	0.99992182399005	ZRSR2:NM_005089
